lepton_pT,lepton_eta,lepton_phi,met_magnitude,met_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_1_b_tag,jet_2_pt,jet_2_eta,jet_2_phi,jet_2_b_tag,jet_3_pt,jet_3_eta,jet_3_phi,jet_3_b_tag,jet_4_pt,jet_4_eta,jet_4_phi,jet_4_b_tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,label
0.689761,-0.573722,-1.60768,1.18174,1.11785,0.556789,-2.2429,0.144298,0,0.968953,0.215705,-1.3834,1.10744,1.05373,0.887665,-0.708597,2.54822,0.565678,1.66269,-0.549627,0,0.751813,1.5279,0.986932,1.40766,0.739955,1.28984,1.1227,0
0.565864,0.883336,0.654598,1.60017,0.0336309,1.15489,2.02797,-1.49898,0,0.722938,-0.871262,0.76279,0,1.28572,-0.696167,-0.676422,2.54822,1.13379,-0.112892,1.20733,3.10196,4.3657,2.49316,0.9837,0.959764,0.961727,1.84288,1.51118,0
1.14619,1.08592,-0.911326,0.838214,1.29836,0.820617,0.126724,-0.145188,0,1.3522,0.474091,-1.57981,2.21487,1.61923,-0.0808392,0.675018,2.54822,1.38231,-0.748336,0.126913,0,0.957604,0.976207,1.23948,0.876327,1.48131,1.1164,1.07649,0
1.73895,-0.326334,-1.66094,0.419661,-1.70505,1.19318,-0.0307226,-1.21236,2.17308,1.7833,-0.441915,0.521994,0,1.06409,-0.691616,0.0265328,0,1.31367,0.359319,-0.0374433,3.10196,0.967942,0.897354,0.985762,0.906716,1.19597,1.17462,1.11217,0
0.712271,-0.0253773,0.553058,0.928332,-0.71135,1.30449,0.0445349,-0.300413,0,0.476671,0.719848,0.968632,0,1.72724,-0.474067,1.3285,1.27411,1.28154,2.22151,1.684,0,0.818522,0.764953,1.02299,0.961357,0.656742,0.799016,0.744209,0
1.39233,1.25344,0.118047,0.863683,-1.35795,0.922393,-0.446619,-1.24285,1.08654,1.96863,1.03069,0.773887,2.21487,1.33279,-0.359375,-0.68086,0,1.09923,-0.25697,1.47258,0,1.24619,0.909475,1.47504,1.23395,2.53071,1.44948,1.306,0
1.37367,2.29072,-0.478531,1.33862,-0.243028,0.686871,2.34484,1.3096,0,0.466976,1.0812,0.772223,0,0.655946,1.15528,-1.63611,2.54822,0.59221,0.535878,-1.2688,3.10196,0.981492,0.820966,1.0097,0.877398,0.216796,0.63755,0.757771,0
0.997583,-0.407173,-1.71144,0.139086,0.652205,0.810174,-0.330762,-0.721187,0,0.470627,-0.533224,0.442099,0,0.53143,-1.40525,0.119728,2.54822,0.706854,0.0978125,-1.17613,1.55098,1.14525,0.809424,0.987691,0.529307,0.612485,0.561543,0.608885,0
0.464294,0.673932,0.0253853,0.429588,-1.70253,0.982029,-1.31109,-0.808224,2.17308,1.87483,1.05983,0.821048,2.21487,0.953624,-0.479528,-1.67661,0,0.566895,0.701609,-0.938623,0,0.781156,1.07587,0.989137,1.25609,3.63193,1.65211,1.25239,0
3.25976,-0.942856,1.73658,0.919728,1.30944,0.945936,-0.138658,-0.271031,2.17308,0.994008,-0.951886,-0.311463,0,0.563042,-0.136364,-0.88112,0,1.23578,-0.506817,0.90601,1.55098,0.746813,0.869194,0.984726,1.7687,1.03449,1.17855,1.04225,0
0.615277,-0.778255,0.245665,1.86138,1.61906,0.559903,-0.942724,-0.203952,2.17308,0.549695,-0.758583,-1.34234,2.21487,0.577619,0.0757235,-0.972651,0,0.938821,0.0345179,0.680161,0,0.809787,0.74706,1.40117,0.771759,0.701598,0.718848,0.662317,0
0.766991,-0.0107678,-0.63667,0.340783,-1.43696,1.43832,-0.424834,-0.44954,2.17308,1.0732,-0.717785,1.34092,2.21487,0.633115,-1.39433,0.486408,0,0.60292,-1.9451,-1.62616,0,0.702897,0.789823,0.984005,1.11083,1.84841,1.12878,1.07198,0
0.881189,0.630104,1.02857,1.98971,0.508174,1.10213,0.741657,-1.29829,2.17308,1.5646,1.08508,0.685669,2.21487,2.69087,1.39103,-0.903864,0,0.499228,1.38786,-1.19888,0,0.346883,0.861275,0.997306,0.881435,1.92008,1.23287,1.31011,0
1.75433,-0.265948,0.388819,0.346954,-0.029931,0.461975,-1.40813,-0.957351,2.17308,0.515323,-2.34095,-1.69965,0,0.587629,-0.797205,1.35512,2.54822,0.607544,0.328504,-1.38921,0,1.40578,0.909386,0.988393,0.760007,0.593082,0.768451,0.847054,0
1.08744,0.310642,-1.44732,0.173049,0.567039,0.853596,0.362399,0.584472,0,1.41591,-0.715842,-1.21084,2.21487,0.648218,-0.358465,-0.691955,1.27411,0.86726,-0.512647,0.205711,0,0.80316,0.81293,0.984406,1.10981,0.491204,0.920888,0.873186,0
0.278906,1.11417,-1.19042,3.00414,-0.737918,1.23294,0.896133,1.09173,2.17308,0.454008,-0.373919,0.116969,2.21487,0.357389,0.118505,1.26969,0,0.457849,1.34288,0.315584,0,0.495171,0.540076,0.987898,1.71475,1.13902,1.61843,1.18284,0
0.553236,0.682698,0.826605,0.972924,-0.705522,1.48816,0.149499,1.13996,2.17308,1.78821,0.446892,-0.478466,0,0.595708,1.04332,1.60697,0,0.373387,-0.868263,-1.30764,1.55098,1.60651,1.02556,0.997893,1.13389,0.807605,1.14182,0.935512,0
2.6551,0.0203992,0.273408,1.464,0.482368,1.70866,-0.10697,-1.45629,2.17308,0.825297,0.140909,-0.386365,0,1.34245,-0.592399,1.63471,1.27411,0.85874,-0.175354,-0.873698,0,0.829384,0.946144,1.0028,2.17866,0.836096,1.50473,1.17552,0
0.770834,-1.99182,-0.720454,0.732269,-1.4645,0.869353,-1.29029,0.387669,2.17308,0.925642,-1.07234,-1.48937,2.21487,0.639613,-1.2323,0.84033,0,0.528194,-2.4398,-0.446413,0,0.811191,0.868365,0.992755,0.994512,1.31679,0.809087,0.714333,0
1.35683,1.30214,0.0764326,0.282822,-1.05966,0.783333,1.5586,-0.994494,0,0.946543,1.21233,1.61667,0,1.12679,0.310568,0.44203,2.54822,0.581743,-0.0520957,1.18569,1.55098,1.33047,0.995285,0.984677,0.846425,0.404337,0.858355,0.814702,0
0.441967,-0.380876,-0.424155,1.24406,0.591049,0.731484,0.605005,-0.712871,2.17308,0.629392,2.76168,1.03965,0,0.476285,2.69269,-0.616511,0,0.398944,0.441768,1.48645,3.10196,0.838553,0.755286,0.987874,0.86937,0.524491,0.877379,0.918093,0
0.883934,0.421674,0.054793,0.817747,0.623727,0.949967,-0.762502,1.62448,0,0.818499,-0.608991,-1.16646,0,1.05742,-0.527771,1.06999,2.54822,1.69095,-0.123719,-0.334876,3.10196,1.10378,0.9333,0.984754,0.912884,0.999841,0.862891,1.0559,0
1.27594,0.155781,1.71383,1.05265,-1.18887,0.672031,-0.464443,-0.0304324,2.17308,0.468739,-2.48277,0.442099,0,0.564447,2.57982,-0.252602,0,0.444218,-0.627577,1.0797,1.55098,5.83173,2.98305,0.985346,1.16177,0.493528,1.80883,1.51321,0
1.10611,-0.55619,0.40602,0.572885,-1.39958,0.769226,-0.517916,1.45706,2.17308,0.742831,-0.351577,-0.00963548,0,1.46907,-0.549617,-0.930491,2.54822,0.540364,1.23628,-0.570716,0,0.961689,0.970453,1.10117,0.804904,1.1074,0.873131,0.773237,0
0.538596,-0.964283,-0.46355,1.37064,-1.6058,0.666534,-0.160443,0.654878,0,0.952082,0.351698,-0.740349,2.21487,0.951692,0.00745488,1.12324,0,1.06052,-0.505152,1.38934,3.10196,1.06256,0.991345,1.01938,0.632938,0.96725,0.7322,0.798589,0
0.733866,-0.303932,-1.17544,2.8505,1.67364,0.903888,-0.633773,0.412062,2.17308,1.36278,-1.04999,-0.282057,0,1.4761,-1.60278,0.103086,0,2.23083,-0.718354,1.70786,3.10196,0.812853,0.896063,1.08792,0.685909,1.39199,1.03345,1.07801,0
1.22305,1.23202,1.4708,0.489454,1.72779,0.703085,-0.110931,0.410953,0,1.36719,1.01417,-1.29351,1.10744,1.52422,-0.41399,-0.164399,2.54822,1.29152,0.833195,0.316138,0,0.86094,0.752336,0.993715,0.836199,1.81445,1.08853,0.950404,0
0.816038,1.63719,-1.55663,1.03626,-0.341758,0.912683,1.33282,0.948697,2.17308,0.811574,0.755789,-0.627718,2.21487,1.33279,0.469861,1.49547,0,1.20438,-2.22243,-1.67499,0,1.0129,0.924028,1.13281,0.758419,1.30422,0.855127,0.86026,0
0.850809,-0.563982,-0.691046,0.691691,1.34547,1.21911,1.01397,0.318372,0,1.4217,-0.262211,-1.63529,2.21487,0.530552,1.80156,0.00822657,0,0.507504,0.515057,-1.26658,3.10196,0.820871,0.786573,1.02579,0.783085,0.431676,1.1489,1.03414,0
0.799567,-0.599045,0.204051,0.551776,-0.484139,0.973693,0.4129,0.960893,2.17308,1.26898,-0.983941,-1.0394,2.21487,0.379869,-1.21319,1.37066,0,0.551317,0.331836,-0.658948,0,0.694087,0.852109,0.98406,1.05718,2.03707,1.09588,0.845699,0
0.743566,-0.0711539,-0.254922,0.637508,0.512152,1.12475,0.406959,0.844474,2.17308,0.859921,-0.48077,-0.677098,0,1.10185,0.181312,-1.19399,0,1.01063,-1.08147,-1.71273,3.10196,0.853973,0.862154,0.981533,1.11121,1.37185,1.04214,0.920124,0
1.65934,-0.705208,-1.0567,1.80302,-1.43606,1.00759,0.693135,0.00515025,0,0.894922,-0.00673934,0.680676,1.10744,1.08499,0.124877,1.4755,2.54822,1.21387,1.06805,0.486496,0,0.867104,0.91878,0.986416,1.06871,0.691834,1.02589,1.31282,0
0.828665,-0.152967,0.861006,0.615429,-0.547837,0.589492,1.07734,-0.0409656,2.17308,1.05646,0.762589,-1.73738,0,0.639437,0.969588,0.724945,0,0.95513,1.22712,-0.79934,3.10196,1.0203,1.02414,0.984906,0.749879,0.524503,0.684785,0.670588,0
1.60279,0.444076,0.508115,0.586441,0.401383,0.610104,0.467363,-1.73458,2.17308,0.914311,0.625625,-1.01943,0,0.811546,0.421618,-0.407928,2.54822,0.902067,1.67934,1.49033,0,1.26503,0.928636,0.990351,1.00364,0.815932,0.752524,0.851144,0
1.6544,-2.03175,-1.1599,0.858967,-1.58313,0.688886,-1.96464,0.891042,0,0.645759,-1.01405,-0.287605,2.21487,0.629602,-0.81541,0.402089,0,0.638214,0.316012,0.65519,3.10196,0.844726,0.879373,0.99309,1.06681,0.624563,1.04128,0.958477,0
0.824639,-2.11844,0.216812,1.45286,-0.493344,0.818694,0.312887,-0.941828,0,2.0978,-0.724584,1.09624,2.21487,0.483837,1.33642,1.45775,0,0.481946,0.100311,1.16349,0,0.91345,0.536041,0.990086,1.67928,0.957287,1.09521,1.14277,0
0.37279,-0.600019,1.29102,2.5731,0.20719,0.765195,-0.208964,1.66661,0,0.668422,0.723734,-1.4988,0,1.04477,-0.337529,-0.75353,2.54822,0.557889,-0.468507,0.0292489,3.10196,0.868238,0.939421,1.12388,0.519149,0.382522,0.636208,0.838414,0
0.791331,0.335965,-0.307079,0.494171,1.21308,1.15801,0.335662,1.08064,2.17308,0.917711,1.28907,-0.44906,0,0.734624,-0.5214,-0.968768,0,1.05249,0.499233,-1.18833,3.10196,0.698628,1.01284,0.98697,0.622344,1.05014,0.712037,0.661406,0
1.32114,0.856064,0.463726,0.202083,0.901064,1.14436,0.119792,-1.65087,0,0.803138,0.577056,-0.508983,2.21487,0.694758,-0.113608,0.423169,2.54822,0.621418,1.85174,-0.420333,0,0.697334,0.963758,0.98289,0.527258,0.659135,0.719065,0.729052,0
0.562936,2.08132,0.912609,0.981943,-0.533455,0.549002,-0.481277,-1.7296,0,0.962029,0.920923,0.569155,2.21487,0.730936,1.18441,-0.679196,1.27411,0.918132,0.931469,-1.43194,0,1.00812,0.918524,0.993103,0.894749,0.819448,0.810333,0.878004,0
0.330148,-2.13305,1.40311,0.628444,0.378993,1.68585,-0.995206,0.0295428,1.08654,2.07149,0.12731,-0.457383,0,4.66222,-0.854551,1.47661,0,2.07212,-0.917399,-1.4164,3.10196,5.40341,3.07413,0.97696,0.936224,1.9098,2.32488,1.70184,0
0.988981,0.473295,0.96754,1.9696,1.3678,0.843977,0.574308,-0.290434,2.17308,0.866468,-0.344777,-1.01943,0,1.1296,0.605488,-0.752421,0,0.956347,-0.88825,0.870496,3.10196,0.884987,0.886324,0.981608,1.15697,1.2007,1.09965,1.06811,0
0.318802,2.01509,1.53405,0.569514,-1.13419,0.631815,0.123753,0.757438,0,0.476797,0.598426,-1.10931,1.10744,0.448888,0.438002,-0.755195,2.54822,0.573954,-0.659224,0.690704,0,0.440206,0.748602,0.984884,0.517135,0.157718,0.505042,0.52204,0
1.215,1.45311,-1.38629,1.27649,1.29802,0.643174,0.570347,-0.196191,2.17308,0.587843,2.10406,0.497582,0,0.617485,-0.295658,-0.801238,2.54822,0.45225,0.110305,0.313364,0,0.814734,0.953373,1.14064,1.16618,0.547473,0.891644,0.807145,0
1.71187,1.12878,0.12526,1.12038,-1.40181,1.74933,0.950595,-1.57548,2.17308,1.71103,0.444949,0.578032,0,1.11397,0.234107,-1.01148,0,1.57703,-0.0879071,0.0858499,3.10196,2.10804,1.31178,1.88196,1.59742,2.00922,1.44135,1.30802,0
0.529811,0.248308,1.62172,1.44985,-1.01187,1.22122,-1.15364,-0.763319,2.17308,1.69844,-0.585678,0.733384,0,0.889171,1.04241,1.03782,1.27411,0.657443,0.00786754,0.700692,0,0.429779,1.00537,0.982557,0.930404,2.26372,1.3568,1.14578,0
2.4849,-0.823058,-0.296537,0.88619,-1.40375,0.988717,0.834738,1.6145,2.17308,0.382495,0.587741,-0.2238,0,1.02861,-0.455862,1.54595,2.54822,0.613386,-0.358575,-0.788797,0,0.768405,0.977331,1.72624,2.00746,0.912703,1.33812,1.18006,0
0.523589,-1.31881,0.633513,0.47053,1.22055,0.598745,-0.588222,-0.461182,0,1.23008,-1.50363,-1.51711,1.10744,1.43553,-0.0353268,0.104196,2.54822,0.628721,1.99748,-1.28156,0,2.08433,1.45012,0.984024,1.08387,1.82695,1.54713,1.21292,0
0.588191,2.10372,-0.872486,1.13558,1.7428,0.842054,0.637683,0.0145746,0,0.481203,0.927722,0.999703,2.21487,0.594829,0.124877,1.42946,0,0.950992,-1.13976,-0.511338,3.10196,1.03117,1.05656,0.979131,0.673051,1.06386,1.00103,0.891364,0
0.288788,0.822949,0.0131784,0.614659,-1.60071,0.176894,2.40326,-0.0154643,0,0.258228,1.15114,1.03577,2.21487,0.694056,0.552694,-1.32602,2.54822,0.411358,0.365982,0.105827,0,0.482454,0.561957,0.989288,0.669526,0.403815,0.516258,0.560555,0
0.598806,-0.615602,1.52629,1.38084,0.507387,0.95528,-0.645655,-0.0853155,2.17308,0.774684,-0.533224,1.11566,2.21487,0.789067,-0.136364,-1.17624,0,2.44868,1.43533,-1.43305,0,1.69201,1.69874,1.00046,0.869288,1.11949,1.50809,1.30336,0
0.437941,-0.358475,-1.54942,0.835873,0.435543,0.817686,0.276249,-0.708436,2.17308,0.7072,0.825728,0.391609,0,1.05022,1.74148,-1.0664,0,1.2757,-1.58282,0.842195,0,1.4752,1.27303,0.9857,0.853079,1.59343,1.2548,1.22587,0
0.82775,1.89724,-0.61503,0.572069,-0.545311,0.572453,0.461422,0.463619,2.17308,0.392693,0.355583,1.06906,2.21487,1.83963,0.0875568,1.49991,0,0.406733,-0.663388,-0.787132,0,0.949958,0.965005,0.979103,0.732763,0.363338,0.617598,0.732847,0
0.735331,1.4385,1.1967,1.123,-0.213769,0.641342,0.948615,0.858334,0,1.16196,0.523631,-0.896256,2.21487,0.991558,0.454387,-1.47524,2.54822,0.90231,1.07888,0.0187056,0,0.822178,0.916598,1.20257,1.03182,0.569204,0.779816,0.763717,0
0.437026,-2.10188,0.0436958,1.77925,-1.04249,1.23074,-0.181238,-0.514956,1.08654,2.66601,0.86264,1.46576,2.21487,1.36967,0.345157,-1.37095,0,0.905718,0.36265,1.61075,0,1.13993,1.36164,1.0131,3.93127,3.00359,2.72402,2.02784,0
1.28967,0.552186,1.33042,0.615286,-1.35295,0.660946,0.23961,-0.392994,0,0.531061,0.0525145,-1.58813,0,0.675264,0.838512,-0.345242,1.27411,1.59651,0.0203599,0.535884,3.10196,1.11414,0.964381,0.986697,0.782542,0.675075,0.661639,0.674924,0
1.62036,-0.0545964,-0.862498,1.34113,-1.5712,0.634197,-0.906086,0.935392,2.17308,0.500592,-2.19816,-0.525072,0,0.778354,-0.708001,-0.0601091,0,0.987746,-0.620914,0.488716,3.10196,0.870033,0.956022,1.21566,0.992043,0.336401,0.871156,0.889233,0
0.412136,-0.61755,-1.48561,1.1327,-0.664607,0.645648,0.435676,1.52026,0,0.992875,0.976291,0.106427,2.21487,0.831918,0.0911978,0.164107,2.54822,0.672047,-0.650063,1.2556,0,0.695468,1.13144,0.990936,1.01671,0.454869,1.22619,1.08658,0
1.1826,-0.0838155,1.64447,1.38923,0.966993,0.842603,0.937722,-0.66963,0,0.479818,0.255532,0.122517,2.21487,0.436595,1.64408,0.490846,0,0.501175,-0.416039,0.100833,3.10196,1.06022,0.80382,1.01736,0.77537,0.17321,0.53491,0.759963,0
1.62896,-1.48633,-0.683278,2.78625,-0.491881,1.34718,-2.638,1.45318,0,1.8572,0.207934,0.872647,0,0.519137,-1.26507,-1.60228,1.27411,0.902797,-1.10229,-0.328772,1.55098,6.89168,3.52206,0.998159,0.569568,0.477462,2.03932,2.00602,0
0.448006,-0.0584923,-0.974025,0.945072,-1.63344,1.18118,-1.13879,0.266261,2.17308,1.1184,-0.760525,1.50238,1.10744,1.70599,0.584553,-0.680305,0,0.487058,-1.95093,0.944854,0,2.3469,1.75417,0.992995,1.16066,1.54913,1.41395,1.17581,0
0.550674,0.519071,0.44819,2.1829,1.29342,1.21975,0.62778,-0.626943,2.17308,1.01856,-0.00188247,-0.651576,0,1.84315,-0.385773,1.04225,2.54822,0.400405,-1.10229,-1.01409,0,0.648323,0.791515,1.04871,0.888397,2.1319,1.2615,1.09592,0
1.62421,0.487904,1.40255,0.759599,0.559208,0.812006,0.777305,-1.24396,2.17308,0.612898,0.588713,-0.030164,2.21487,0.691597,1.05788,0.682785,0,1.05395,1.16466,-0.764936,0,0.915375,0.874837,1.05943,0.821092,0.927145,0.791747,0.720738,0
0.40262,-1.32757,-0.0646048,0.901468,1.05185,0.707941,-0.353537,-0.718415,2.17308,0.892026,0.633396,1.68436,2.21487,0.998934,-1.205,0.940737,0,0.930059,1.07222,-0.809329,0,2.10545,1.43018,0.988972,0.838366,1.14735,1.04159,0.883166,0
1.44724,0.452841,0.118047,1.73107,0.650096,0.770692,0.445578,-1.56384,0,0.973486,-2.0136,0.353881,0,1.94852,-0.643373,-1.53071,1.27411,1.10604,-0.33359,-1.16281,0,0.795162,0.82115,1.01265,1.69859,0.918257,1.11771,1.01767,0
1.48384,-2.04734,0.813288,0.591119,-0.29486,0.922668,0.311897,-1.16413,2.17308,0.653817,-0.315636,0.751694,2.21487,0.598518,1.96631,-1.12798,0,0.6258,-0.303608,-1.43139,0,1.11243,0.910388,1.09024,0.986259,1.18858,1.34984,1.47233,0
0.416712,-2.01617,0.849354,1.81711,0.0395284,1.20079,-1.67648,-1.3942,0,0.791681,0.53723,0.640728,2.21487,0.793808,-1.22229,0.186851,0,0.824663,-0.216995,1.3344,3.10196,1.4703,0.93138,0.987301,1.20263,0.524591,0.833355,0.827451,0
0.459902,1.62453,1.48467,1.33102,1.24177,0.67542,-0.328782,-1.03884,1.08654,0.671443,-1.02765,-0.513976,0,1.265,-0.788102,0.415402,1.27411,0.569573,-0.683376,-1.73825,0,0.725432,0.757707,1.00358,1.02383,1.15561,0.944492,0.833395,0
0.871306,0.838533,-1.53554,0.427619,1.19821,0.875307,-1.25564,-0.465617,1.08654,0.683908,-0.768296,0.149704,0,0.556193,-1.79302,0.38933,0,0.942229,-1.1256,1.33884,1.55098,0.624318,0.733776,0.986152,1.35665,0.9604,1.47351,1.29386,0
0.455144,-0.0282992,0.264531,1.28608,1.3735,0.45941,0.330711,-0.922425,0,0.343087,0.634367,0.430447,0,0.279414,-0.08357,-0.272017,0,0.475374,0.925639,-0.1229,3.10196,0.803056,0.494761,0.987096,0.587375,0.210751,0.417446,0.444956,0
0.334724,1.26708,-1.1538,2.01054,-0.573681,0.753011,0.617878,1.41105,0,0.474278,0.748018,0.680676,2.21487,0.608352,-0.445849,-0.353563,2.54822,0.399431,1.29458,-0.58126,0,0.910702,0.881655,0.975179,0.832424,0.597819,0.579618,0.677965,0
0.63797,-0.481195,0.683451,1.45693,-1.02369,0.706658,-1.33783,1.49753,0,0.979907,0.517802,0.288966,2.21487,0.964337,-0.531412,-0.422905,0,0.69371,-0.654227,-1.31374,3.10196,0.807142,1.28264,1.33487,0.658358,0.907156,0.797443,0.771831,0
0.282566,-1.86423,-1.66316,0.218579,1.6241,0.955097,-1.21306,0.931511,2.17308,0.889005,0.395409,-0.268187,0,0.596761,-1.08302,-0.920506,2.54822,0.583934,1.32539,-1.0718,0,0.856236,0.927234,0.995755,0.936813,0.93605,1.09496,0.892109,0
2.01676,-0.488012,-0.466324,1.02893,-0.870303,3.15724,0.0593884,-0.342546,2.17308,3.88098,0.872354,1.50182,1.10744,3.63097,1.71963,0.963481,0,0.632615,-1.26385,-1.73381,0,4.57156,3.33936,1.00455,1.40697,5.58954,3.61359,3.11024,0
0.409025,-1.71716,0.711749,0.80914,-1.30094,0.700612,-1.52894,-1.41083,0,1.1908,-0.581793,0.43766,2.21487,1.14716,0.813025,-0.571023,2.54822,1.03935,0.54254,0.892137,0,0.635694,0.81047,0.985981,0.86101,1.41075,0.906941,0.75579,0
0.957504,-1.20193,0.600222,0.433805,0.169966,0.783242,-0.213915,1.31902,0,0.835118,-0.453571,-0.614957,2.21487,0.658229,-1.85764,-0.89055,0,0.640161,0.171934,-1.20387,3.10196,1.79047,1.08559,0.997095,0.804028,0.40339,0.79349,0.755806,0
1.82259,1.008,-1.48949,0.233514,-0.962468,0.590958,0.461422,0.996373,2.17308,0.567951,-1.29672,-0.410222,0,0.886536,2.15655,1.1937,0,2.07894,0.369313,-0.0846107,3.10196,0.76993,0.945326,0.995393,1.17924,0.970995,0.925239,0.982767,0
0.779619,0.639843,0.490359,0.679808,-1.30084,0.715178,-0.136677,0.151505,2.17308,0.615668,-0.831436,1.66772,0,1.95818,0.528117,-0.982081,2.54822,0.966326,-1.55118,0.461525,0,1.03422,1.07925,1.00765,0.827291,1.36917,1.15228,0.982519,0
1.2408,-0.0136897,0.12859,1.15806,0.669804,0.445486,-0.731805,1.73868,2.17308,0.917837,0.658652,-1.33957,2.21487,0.55672,2.4096,-1.40368,0,0.966326,-1.54535,-1.12008,0,0.873641,0.918168,0.986618,1.00078,0.798266,0.903514,0.936674,0
1.75103,-0.265948,-1.57549,0.488562,1.29215,1.11229,1.53285,0.136537,2.17308,1.20414,-0.413745,-0.928436,0,0.879336,1.2372,-0.415139,2.54822,1.4787,1.46864,0.913224,0,2.88367,1.74731,0.989285,1.74219,0.599536,1.36327,1.29314,0
0.816404,0.610624,0.778887,1.69417,0.277535,0.574652,-0.787258,1.59233,2.17308,1.14824,1.07634,-0.830786,2.21487,0.420789,1.31639,0.631749,0,0.589289,0.451762,-1.46579,0,0.778863,0.909403,0.989987,1.14566,1.63946,1.2361,0.94926,0
1.31565,-0.0925812,0.995283,0.859984,-0.620706,0.592515,-0.559505,-1.59876,2.17308,0.52401,-0.317579,-0.240444,2.21487,0.566028,0.75932,-0.367987,0,0.482676,-2.03005,-1.10399,0,1.4676,1.04089,1.46379,0.810739,0.777508,0.69022,0.722107,0
0.557995,-0.832797,-0.597829,1.43565,-1.72406,1.31612,-0.660509,1.59288,2.17308,1.14824,-0.503111,-0.132253,1.10744,1.58358,-0.125441,0.379899,0,1.11042,-1.21638,-0.180611,0,1.25777,0.860474,1.05251,0.790493,1.81361,1.15879,1.00673,0
0.980929,-1.00714,0.489249,0.923487,1.26055,0.435501,-0.698138,-0.505532,2.17308,0.764234,-1.10536,-1.24081,2.21487,0.577092,-2.5731,-0.0357004,0,0.564705,-1.6278,1.60964,0,0.688267,0.800609,0.990681,0.870595,0.553996,0.690511,0.656386,0
2.88825,0.56777,-1.41569,1.46085,-1.15652,1.7562,-0.900144,0.522382,0,0.657468,0.409009,1.07571,2.21487,1.4192,0.671936,-0.0185035,0,1.43562,-0.183682,-0.980242,3.10196,0.945506,0.919203,0.995223,1.06929,0.889711,0.834102,0.855865,0
1.29845,1.09761,0.279512,0.370941,-0.37343,0.854787,-0.306006,-1.18631,0,0.976885,-0.420545,1.00303,0,0.978211,0.955934,-1.24946,2.54822,0.734846,0.576686,-0.0368884,3.10196,0.973559,1.00196,0.991949,0.548959,0.587114,0.72491,0.954478,0
1.73017,0.66614,-1.43179,0.446479,1.30177,0.920836,-0.203023,0.621061,0,1.17103,-0.365176,-0.610519,1.10744,0.584995,0.806653,1.14987,0,0.415496,-0.843278,1.31054,0,0.968186,0.786128,0.985884,1.05901,0.371426,0.789599,0.847635,0
0.916327,-1.42302,-1.49005,1.24752,-0.538287,0.62467,-0.53475,-0.174016,0,0.769396,-0.389461,1.6078,2.21487,0.66701,-1.13764,-1.73763,1.27411,0.877483,-0.0187828,0.481502,0,0.695578,0.916604,1.12105,0.677687,0.346529,0.647329,0.72232,0
0.754546,1.75406,0.701206,2.11095,0.255639,1.24274,0.0574079,-1.5023,2.17308,0.564929,-0.0339378,-1.07769,1.10744,0.529498,1.69597,-1.0897,0,0.664988,0.29186,0.106937,0,0.869507,0.779845,0.989907,2.77485,0.464845,1.87616,1.75817,0
0.659748,-0.0166116,-1.13826,0.452847,1.00241,0.645006,0.517865,0.702554,2.17308,0.750763,0.705278,-0.592209,2.21487,0.744459,-0.909166,-1.59617,0,0.409654,-1.13477,0.480947,0,0.592297,0.922486,0.988872,0.896798,0.947522,0.777229,0.701017,0
1.42985,0.18987,-0.699924,0.245575,0.517897,1.30174,0.660458,-0.247193,2.17308,1.18538,-0.539052,1.50404,0,1.97592,-0.401247,1.07942,0,0.855089,-0.958207,-1.11009,3.10196,0.886254,0.953217,0.993106,0.888555,1.40006,1.3757,1.11942,0
1.15277,0.525889,1.23609,0.265939,0.00147392,1.13877,-1.23583,-0.585365,2.17308,1.3371,-0.214613,-1.35566,2.21487,1.77957,1.12888,0.90246,0,1.60819,-0.391055,-0.160634,0,1.44089,1.63349,0.990095,1.83847,1.51556,1.63536,1.37276,0
0.396581,0.582379,-0.758184,1.2601,-1.73486,0.889048,-0.514945,1.1394,2.17308,0.972982,1.61643,0.460408,0,1.3082,1.00145,-0.708597,2.54822,0.85801,0.994763,-0.230553,0,0.749341,0.887849,0.979286,1.48682,1.80436,1.20805,1.07934,0
0.514988,-0.983763,0.42544,1.11422,-0.438649,1.9985,0.817904,1.56128,0,1.40722,0.00880263,-0.379707,0,1.33174,0.229556,0.397096,0,1.35626,-0.615917,-1.05682,3.10196,0.977806,1.0173,0.990174,1.11766,0.86156,0.834717,0.919243,0
2.2759,0.134354,0.399362,2.52532,0.376112,1.11138,-1.07839,-1.57104,0,0.656964,2.21479,-0.899585,0,1.18281,-0.662488,-0.508335,2.54822,1.43586,-0.516811,0.960391,3.10196,0.569059,0.93119,0.99287,1.16959,0.967203,0.87941,1.20722,0
0.848796,0.906711,0.124151,0.652337,1.58547,0.715086,0.355467,-1.19961,0,0.598923,-0.891661,1.30098,0,1.10571,1.15073,0.582378,0,1.89468,-0.279456,-0.567942,3.10196,0.881337,0.944536,0.997923,0.558713,0.648856,0.638448,0.660361,0
0.364188,1.2739,1.06575,1.57002,-0.394236,0.484969,0.0118573,-1.71574,0,0.316773,-1.23261,0.533646,2.21487,0.548114,-2.16531,0.761557,0,0.729248,0.168602,-0.318229,3.10196,0.891721,0.94448,1.01344,0.594235,0.460777,0.688322,0.714728,0
